Math,Physics,Chemistry,Grade,Total_Score,Average_Score,Max_Score,Min_Score,Score_Range,Score_Std,Pass_Fail,Is_Above_Average,Math_Level,Physics_Level,Chemistry_Level
47,86,24,C,157,52.333333333333336,86,24,62,31.34219732777735,1,0,Medium,High,Low
40,46,50,D,136,45.333333333333336,50,40,10,5.033222956847167,1,0,Low,Medium,Medium
85,53,33,C,171,57.0,85,33,52,26.229754097208,1,1,High,Medium,Low
32,36,50,D,118,39.333333333333336,50,32,18,9.451631252505218,1,0,Low,Low,Medium
63,75,39,C,177,59.0,75,39,36,18.33030277982336,1,1,Medium,High,Low
94,63,39,B,196,65.33333333333333,94,39,55,27.57414247684474,1,1,High,Medium,Low
58,84,94,B+,236,78.66666666666667,94,58,36,18.58314648635514,1,1,Medium,High,High
34,52,30,D,116,38.666666666666664,52,30,22,11.718930554164631,1,0,Low,Medium,Low
26,42,95,C,163,54.333333333333336,95,26,69,36.11555528208494,1,0,Low,Medium,High
23,86,42,D,151,50.333333333333336,86,23,63,32.31614663497697,1,0,Low,High,Medium
65,81,18,C,164,54.666666666666664,81,18,63,32.74650108535771,1,0,Medium,High,Low
34,38,77,D,149,49.666666666666664,77,34,43,23.75570107012911,1,0,Low,Low,High
87,38,50,C,175,58.333333333333336,87,38,49,25.540817005987364,1,1,High,Low,Medium
99,49,42,B,190,63.333333333333336,99,42,57,31.085902485424697,1,1,High,Medium,Medium
72,34,90,B,196,65.33333333333333,90,34,56,28.58904218985542,1,1,High,Low,High
24,10,42,F,76,25.333333333333332,42,10,32,16.041612554021288,0,0,Low,Low,Medium
68,91,13,C,172,57.333333333333336,91,13,78,40.07908847932215,1,1,Medium,High,Low
95,55,89,B+,239,79.66666666666667,95,55,40,21.571586249817916,1,1,High,Medium,High
41,54,23,D,118,39.333333333333336,54,23,31,15.56705923844749,1,0,Medium,Medium,Low
82,55,13,D,150,50.0,82,13,69,34.77067730142742,1,0,High,Medium,Low
57,75,64,B,196,65.33333333333333,75,57,18,9.073771725877467,1,1,Medium,High,Medium
75,51,85,B,211,70.33333333333333,85,51,34,17.47378989610821,1,1,High,Medium,High
38,66,54,C,158,52.666666666666664,66,38,28,14.047538337136984,1,0,Low,Medium,Medium
77,68,65,B,210,70.0,77,65,12,6.244997998398398,1,1,High,Medium,Medium
38,83,43,C,164,54.666666666666664,83,38,45,24.664414311581236,1,0,Low,High,Medium
91,39,45,C,175,58.333333333333336,91,39,52,28.448784391135824,1,1,High,Low,Medium
17,77,21,D,115,38.333333333333336,77,17,60,33.54598833442433,1,0,Low,High,Low
85,81,44,B,210,70.0,85,44,41,22.60530911091463,1,1,High,High,Medium
77,73,37,B,187,62.333333333333336,77,37,40,22.03028218914441,1,1,High,High,Low
52,86,61,B,199,66.33333333333333,86,52,34,17.61628034896508,1,1,Medium,High,Medium
84,25,86,B,195,65.0,86,25,61,34.655446902326915,1,1,High,Low,High
96,49,30,C,175,58.333333333333336,96,30,66,33.97548135543238,1,1,High,Medium,Low
54,15,86,C,155,51.666666666666664,86,15,71,35.557465226494045,1,0,Medium,Low,High
69,88,64,B+,221,73.66666666666667,88,64,24,12.662279942148386,1,1,Medium,High,Medium
78,36,13,D,127,42.333333333333336,78,13,65,32.95957119462165,1,0,High,Low,Low
69,55,43,C,167,55.666666666666664,69,43,26,13.012814197295423,1,1,Medium,Medium,Medium
19,87,38,D,144,48.0,87,19,68,35.08560958569767,1,0,Low,High,Low
98,98,71,A,267,89.0,98,71,27,15.588457268119896,1,1,High,High,High
85,46,50,C,181,60.333333333333336,85,46,39,21.45538005567213,1,1,High,Medium,Medium
47,53,58,C,158,52.666666666666664,58,47,11,5.507570547286102,1,0,Medium,Medium,Medium
66,98,63,B+,227,75.66666666666667,98,63,35,19.39931270260195,1,1,Medium,High,Medium
33,28,98,C,159,53.0,98,28,70,39.05124837953327,1,0,Low,Low,High
12,61,13,F,86,28.666666666666668,61,12,49,28.00595174839329,0,0,Low,Medium,Low
81,53,18,D,152,50.666666666666664,81,18,63,31.56474826976026,1,0,High,Medium,Low
63,43,96,B,202,67.33333333333333,96,43,53,26.764404221527766,1,1,Medium,Medium,High
84,18,40,D,142,47.333333333333336,84,18,66,33.605555096342826,1,0,High,Low,Low
14,21,70,D,105,35.0,70,14,56,30.512292604784715,1,0,Low,Low,Medium
55,21,16,F,92,30.666666666666668,55,16,39,21.22105872319601,0,0,Medium,Low,Low
16,14,15,F,45,15.0,16,14,2,1.0,0,0,Low,Low,Low
87,56,21,C,164,54.666666666666664,87,21,66,33.020195840323744,1,0,High,Medium,Low
53,92,36,C,181,60.333333333333336,92,36,56,28.71120571019847,1,1,Medium,High,Low
92,75,81,A,248,82.66666666666667,92,75,17,8.621678104251709,1,1,High,High,High
38,67,27,D,132,44.0,67,27,40,20.663978319771825,1,0,Low,Medium,Low
10,76,50,D,136,45.333333333333336,76,10,66,33.24655370611115,1,0,Low,High,Medium
17,75,74,C,166,55.333333333333336,75,17,58,33.201405592735576,1,1,Low,High,High
59,55,14,D,128,42.666666666666664,59,14,45,24.90649179096352,1,0,Medium,Medium,Low
71,10,75,C,156,52.0,75,10,65,36.42801120017397,1,0,High,Low,High
98,21,94,B+,213,71.0,98,21,77,43.347433603386484,1,1,High,Low,High
16,38,82,D,136,45.333333333333336,82,16,66,33.605555096342826,1,0,Low,Low,High
86,20,87,B,193,64.33333333333333,87,20,67,38.397048497681865,1,1,High,Low,High
87,38,54,C,179,59.666666666666664,87,38,49,24.986663109213552,1,1,High,Low,Medium
32,95,50,C,177,59.0,95,32,63,32.449961479175904,1,1,Low,High,Medium
51,69,35,C,155,51.666666666666664,69,35,34,17.009801096230767,1,0,Medium,Medium,Low
86,19,71,C,176,58.666666666666664,86,19,67,35.16153201061258,1,1,High,Low,High
42,35,17,F,94,31.333333333333332,42,17,25,12.897028081435401,0,0,Medium,Low,Low
86,11,39,D,136,45.333333333333336,86,11,75,37.89898855290644,1,0,High,Low,Low
81,49,57,B,187,62.333333333333336,81,49,32,16.65332799572906,1,1,High,Medium,Medium
13,73,96,C,182,60.666666666666664,96,13,83,42.85246006162696,1,1,Low,High,High
24,10,14,F,48,16.0,24,10,14,7.211102550927978,0,0,Low,Low,Low
96,73,62,B+,231,77.0,96,62,34,17.349351572897472,1,1,High,High,Medium
56,20,35,D,111,37.0,56,20,36,18.083141320025124,1,0,Medium,Low,Low
49,89,81,B+,219,73.0,89,49,40,21.166010488516726,1,1,Medium,High,High
50,54,84,B,188,62.666666666666664,84,50,34,18.583146486355137,1,1,Medium,Medium,High
48,27,99,C,174,58.0,99,27,72,37.027017163147235,1,1,Medium,Low,High
67,59,94,B+,220,73.33333333333333,94,59,35,18.339392937971894,1,1,Medium,Medium,High
54,45,60,C,159,53.0,60,45,15,7.54983443527075,1,0,Medium,Medium,Medium
50,12,65,D,127,42.333333333333336,65,12,53,27.319101986217138,1,0,Medium,Low,Medium
63,49,94,B,206,68.66666666666667,94,49,45,23.028967265887832,1,1,Medium,Medium,High
27,79,59,C,165,55.0,79,27,52,26.229754097208,1,1,Low,High,Medium
33,35,10,F,78,26.0,35,10,25,13.892443989449804,0,0,Low,Low,Low
92,58,40,B,190,63.333333333333336,92,40,52,26.407069760451144,1,1,High,Medium,Low
28,32,23,F,83,27.666666666666668,32,23,9,4.509249752822894,0,0,Low,Low,Low
100,31,17,D,148,49.333333333333336,100,17,83,44.43347086750408,1,0,High,Low,Low
100,62,67,B+,229,76.33333333333333,100,62,38,20.64784088793144,1,1,High,Medium,Medium
100,78,27,B,205,68.33333333333333,100,27,73,37.4477413649119,1,1,High,High,Low
54,50,65,C,169,56.333333333333336,65,50,15,7.767453465154029,1,1,Medium,Medium,Medium
39,85,23,D,147,49.0,85,23,62,32.18695387886216,1,0,Low,High,Low
79,68,12,C,159,53.0,79,12,67,35.93048844644336,1,0,High,Medium,Low
41,60,90,B,191,63.666666666666664,90,41,49,24.704925284917042,1,1,Medium,Medium,High
54,69,50,C,173,57.666666666666664,69,50,19,10.016652800877813,1,1,Medium,Medium,Medium
60,20,70,D,150,50.0,70,20,50,26.457513110645905,1,0,Medium,Low,Medium
49,10,69,D,128,42.666666666666664,69,10,59,30.0055550412475,1,0,Medium,Low,Medium
81,62,13,C,156,52.0,81,13,68,35.08560958569767,1,0,High,Medium,Low
86,75,85,A,246,82.0,86,75,11,6.082762530298219,1,1,High,High,High
29,25,31,F,85,28.333333333333332,31,25,6,3.0550504633038935,0,0,Low,Low,Low
23,35,44,D,102,34.0,44,23,21,10.535653752852738,1,0,Low,Low,Medium
28,10,92,D,130,43.333333333333336,92,10,82,43.096790290383964,1,0,Low,Low,High
98,22,22,D,142,47.333333333333336,98,22,76,43.878620458411554,1,0,High,Low,Low
70,68,85,B+,223,74.33333333333333,85,68,17,9.29157324317757,1,1,Medium,Medium,High
39,74,79,B,192,64.0,79,39,40,21.79449471770337,1,1,Low,High,High
51,10,31,F,92,30.666666666666668,51,10,41,20.502032419575706,0,0,Medium,Low,Low
25,72,30,D,127,42.333333333333336,72,25,47,25.81343319539912,1,0,Low,High,Low
12,24,30,F,66,22.0,30,12,18,9.16515138991168,0,0,Low,Low,Low
85,87,82,A,254,84.66666666666667,87,82,5,2.5166114784235836,1,1,High,High,High
16,15,24,F,55,18.333333333333332,24,15,9,4.932882862316247,0,0,Low,Low,Low
35,41,39,D,115,38.333333333333336,41,35,6,3.0550504633038935,1,0,Low,Medium,Low
23,94,73,B,190,63.333333333333336,94,23,71,36.473734842120756,1,1,Low,High,High
74,72,16,C,162,54.0,74,16,58,32.92415526630866,1,0,High,High,Low
49,42,77,C,168,56.0,77,42,35,18.520259177452136,1,1,Medium,Medium,High
19,25,85,D,129,43.0,85,19,66,36.49657518178932,1,0,Low,Low,High
15,22,53,F,90,30.0,53,15,38,20.223748416156685,0,0,Low,Low,Medium
75,75,84,B+,234,78.0,84,75,9,5.196152422706632,1,1,High,High,High
100,82,33,B+,215,71.66666666666667,100,33,67,34.6746785613556,1,1,High,High,Low
62,98,81,B+,241,80.33333333333333,98,62,36,18.009256878986797,1,1,Medium,High,High
81,15,38,D,134,44.666666666666664,81,15,66,33.50124375800596,1,0,High,Low,Low
60,52,79,B,191,63.666666666666664,79,52,27,13.868429375143146,1,1,Medium,Medium,High
52,20,56,D,128,42.666666666666664,56,20,36,19.731531449264992,1,0,Medium,Low,Medium
14,57,51,D,122,40.666666666666664,57,14,43,23.28805129961142,1,0,Low,Medium,Medium
15,42,15,F,72,24.0,42,15,27,15.588457268119896,0,0,Low,Medium,Low
23,82,95,B,200,66.66666666666667,95,23,72,38.37099599089569,1,1,Low,High,High
98,67,70,B+,235,78.33333333333333,98,67,31,17.09775813764288,1,1,High,Medium,Medium
50,70,22,D,142,47.333333333333336,70,22,48,24.110855093366833,1,0,Medium,Medium,Low
68,54,86,B,208,69.33333333333333,86,54,32,16.041612554021288,1,1,Medium,Medium,High
43,95,23,C,161,53.666666666666664,95,23,72,37.16629297271028,1,0,Medium,High,Low
72,53,16,D,141,47.0,72,16,56,28.478061731796284,1,0,High,Medium,Low
71,66,37,C,174,58.0,71,37,34,18.35755975068582,1,1,High,Medium,Low
22,36,49,D,107,35.666666666666664,49,22,27,13.503086067019394,1,0,Low,Low,Medium
12,15,59,F,86,28.666666666666668,59,12,47,26.312227829154516,0,0,Low,Low,Medium
61,59,66,B,186,62.0,66,59,7,3.605551275463989,1,1,Medium,Medium,Medium
79,56,49,B,184,61.333333333333336,79,49,30,15.69500982265807,1,1,High,Medium,Medium
62,62,100,B+,224,74.66666666666667,100,62,38,21.939310229205777,1,1,Medium,Medium,High
14,27,54,F,95,31.666666666666668,54,14,40,20.404247923737188,0,0,Low,Low,Medium
24,79,11,D,114,38.0,79,11,68,36.09709129556009,1,0,Low,High,Low
61,98,92,A,251,83.66666666666667,98,61,37,19.857828011475306,1,1,Medium,High,High
78,86,45,B,209,69.66666666666667,86,45,41,21.73323108360405,1,1,High,High,Medium
73,65,87,B+,225,75.0,87,65,22,11.135528725660043,1,1,High,Medium,High
32,46,85,C,163,54.333333333333336,85,32,53,27.465129406819358,1,0,Low,Medium,High
16,10,19,F,45,15.0,19,10,9,4.58257569495584,0,0,Low,Low,Low
22,12,31,F,65,21.666666666666668,31,12,19,9.50438495292217,0,0,Low,Low,Low
86,97,94,A+,277,92.33333333333333,97,86,11,5.686240703077327,1,1,High,High,High
97,66,63,B+,226,75.33333333333333,97,63,34,18.823743871327334,1,1,High,Medium,Medium
60,80,14,C,154,51.333333333333336,80,14,66,33.84277372399215,1,0,Medium,High,Low
57,31,43,D,131,43.666666666666664,57,31,26,13.012814197295423,1,0,Medium,Low,Medium
63,35,22,D,120,40.0,63,22,41,20.952326839756964,1,0,Medium,Low,Low
92,88,95,A+,275,91.66666666666667,95,88,7,3.511884584284246,1,1,High,High,High
48,50,63,C,161,53.666666666666664,63,48,15,8.144527815247079,1,0,Medium,Medium,Medium
67,20,64,D,151,50.333333333333336,67,20,47,26.312227829154512,1,0,Medium,Low,Medium
64,17,51,D,132,44.0,64,17,47,24.269322199023193,1,0,Medium,Low,Medium
52,93,85,B+,230,76.66666666666667,93,52,41,21.73323108360405,1,1,Medium,High,High
42,98,39,C,179,59.666666666666664,98,39,59,33.231511150312336,1,1,Medium,High,Low
86,21,35,D,142,47.333333333333336,86,21,65,34.210134950527944,1,0,High,Low,Low
22,25,60,D,107,35.666666666666664,60,22,38,21.1266025033211,1,0,Low,Low,Medium
94,61,52,B,207,69.0,94,52,42,22.11334438749598,1,1,High,Medium,Medium
44,30,73,D,147,49.0,73,30,43,21.93171219946131,1,0,Medium,Low,High
37,99,94,B+,230,76.66666666666667,99,37,62,34.44318994131254,1,1,Low,High,High
63,27,75,C,165,55.0,75,27,48,24.979991993593593,1,1,Medium,Low,High
15,58,93,C,166,55.333333333333336,93,15,78,39.06831623366092,1,1,Low,Medium,High
20,62,77,C,159,53.0,77,20,57,29.546573405388315,1,0,Low,Medium,High
13,12,55,F,80,26.666666666666668,55,12,43,24.542480178933285,0,0,Low,Low,Medium
83,77,19,C,179,59.666666666666664,83,19,64,35.345909711497505,1,1,High,High,Low
71,67,20,C,158,52.666666666666664,71,20,51,28.36077102854105,1,0,High,Medium,Low
85,87,79,A,251,83.66666666666667,87,79,8,4.163331998932265,1,1,High,High,High
83,10,43,D,136,45.333333333333336,83,10,73,36.555893277737496,1,0,High,Low,Medium
77,21,88,B,186,62.0,88,21,67,35.93048844644336,1,1,High,Low,High
14,49,66,D,129,43.0,66,14,52,26.514147167125703,1,0,Low,Medium,Medium
66,37,22,D,125,41.666666666666664,66,22,44,22.36813209307682,1,0,Medium,Low,Low
60,26,68,C,154,51.333333333333336,68,26,42,22.300971578236975,1,0,Medium,Low,Medium
32,24,77,D,133,44.333333333333336,77,24,53,28.571547618799602,1,0,Low,Low,High
87,84,71,B+,242,80.66666666666667,87,71,16,8.504900548115383,1,1,High,High,High
29,67,77,C,173,57.666666666666664,77,29,48,25.32455988429677,1,1,Low,Medium,High
64,24,42,D,130,43.333333333333336,64,24,40,20.033305601755625,1,0,Medium,Low,Medium
22,24,51,F,97,32.333333333333336,51,22,29,16.19670748434179,0,0,Low,Low,Medium
68,94,44,B,206,68.66666666666667,94,44,50,25.006665778014735,1,1,Medium,High,Medium
10,98,74,C,182,60.666666666666664,98,10,88,45.489925624618614,1,1,Low,High,High
31,64,14,D,109,36.333333333333336,64,14,50,25.423086620891127,1,0,Low,Medium,Low
93,73,76,B+,242,80.66666666666667,93,73,20,10.785793124908958,1,1,High,High,High
28,43,40,D,111,37.0,43,28,15,7.937253933193772,1,0,Low,Medium,Low
12,20,10,F,42,14.0,20,10,10,5.291502622129181,0,0,Low,Low,Low
23,63,23,D,109,36.333333333333336,63,23,40,23.09401076758503,1,0,Low,Medium,Low
23,35,80,D,138,46.0,80,23,57,30.04995840263344,1,0,Low,Low,High
26,17,44,F,87,29.0,44,17,27,13.74772708486752,0,0,Low,Low,Medium
83,44,93,B+,220,73.33333333333333,93,44,49,25.890796305508513,1,1,High,Medium,High
53,99,65,B+,217,72.33333333333333,99,53,46,23.860706890897706,1,1,Medium,High,Medium
90,34,38,C,162,54.0,90,34,56,31.240998703626616,1,0,High,Low,Low
78,69,26,C,173,57.666666666666664,78,26,52,27.790885796126275,1,1,High,Medium,Low
39,58,65,C,162,54.0,65,39,26,13.45362404707371,1,0,Low,Medium,Medium
22,32,11,F,65,21.666666666666668,32,11,21,10.503967504392488,0,0,Low,Low,Low
62,61,40,C,163,54.333333333333336,62,40,22,12.42309676905615,1,0,Medium,Medium,Low
78,53,72,B,203,67.66666666666667,78,53,25,13.051181300301261,1,1,High,Medium,High
28,45,98,C,171,57.0,98,28,70,36.51027252705737,1,1,Low,Medium,High
68,28,28,D,124,41.333333333333336,68,28,40,23.09401076758503,1,0,Medium,Low,Low
40,61,69,C,170,56.666666666666664,69,40,29,14.977761292440649,1,1,Low,Medium,Medium
93,47,16,C,156,52.0,93,16,77,38.742741255621034,1,0,High,Medium,Low
73,89,48,B,210,70.0,89,48,41,20.663978319771825,1,1,High,High,Medium
83,46,73,B,202,67.33333333333333,83,46,37,19.139836293274126,1,1,High,Medium,High
93,13,79,B,185,61.666666666666664,93,13,80,42.72391992003231,1,1,High,Low,High
89,51,35,C,175,58.333333333333336,89,35,54,27.736858750286295,1,1,High,Medium,Low
65,66,26,C,157,52.333333333333336,66,26,40,22.81081614790083,1,0,Medium,Medium,Low
20,74,65,C,159,53.0,74,20,54,28.930952282978865,1,0,Low,High,Medium
68,61,87,B+,216,72.0,87,61,26,13.45362404707371,1,1,Medium,Medium,High
86,51,65,B,202,67.33333333333333,86,51,35,17.61628034896508,1,1,High,Medium,Medium
39,80,43,C,162,54.0,80,39,41,22.60530911091463,1,0,Low,High,Medium
93,62,98,A,253,84.33333333333333,98,62,36,19.5021366350801,1,1,High,Medium,High
33,65,84,C,182,60.666666666666664,84,33,51,25.77466456296441,1,1,Low,Medium,High
11,85,25,D,121,40.333333333333336,85,11,74,39.31072796748152,1,0,Low,High,Low
87,44,96,B+,227,75.66666666666667,96,44,52,27.790885796126275,1,1,High,Medium,High
46,52,75,C,173,57.666666666666664,75,46,29,15.307950004273378,1,1,Medium,Medium,High
45,14,77,D,136,45.333333333333336,77,14,63,31.50132272355136,1,0,Medium,Low,High
38,13,53,D,104,34.666666666666664,53,13,40,20.207259421636902,1,0,Low,Low,Medium
37,84,84,B,205,68.33333333333333,84,37,47,27.135462651912412,1,1,Low,High,High
54,17,82,C,153,51.0,82,17,65,32.60368077380221,1,0,Medium,Low,High
93,55,82,B+,230,76.66666666666667,93,55,38,19.55334583474995,1,1,High,Medium,High
61,74,62,B,197,65.66666666666667,74,61,13,7.234178138070236,1,1,Medium,High,Medium
80,82,13,C,175,58.333333333333336,82,13,69,39.272551907577046,1,1,High,High,Low
13,26,47,F,86,28.666666666666668,47,13,34,17.15614564327703,0,0,Low,Low,Medium
50,85,95,B+,230,76.66666666666667,95,50,45,23.62907813126304,1,1,Medium,High,High
92,40,42,C,174,58.0,92,40,52,29.46183972531247,1,1,High,Low,Medium
10,85,93,B,188,62.666666666666664,93,10,83,45.785732857881975,1,1,Low,High,High
69,54,60,B,183,61.0,69,54,15,7.54983443527075,1,1,Medium,Medium,Medium
11,71,53,D,135,45.0,71,11,60,30.789608636681304,1,0,Low,High,Medium
34,81,56,C,171,57.0,81,34,47,23.515952032609693,1,1,Low,High,Medium
16,57,22,F,95,31.666666666666668,57,16,41,22.143471573656495,0,0,Low,Medium,Low
68,79,37,B,184,61.333333333333336,79,37,42,21.77919496522618,1,1,Medium,High,Low
52,28,21,D,101,33.666666666666664,52,21,31,16.258331197676263,1,0,Medium,Low,Low
44,51,74,C,169,56.333333333333336,74,44,30,15.695009822658072,1,1,Medium,Medium,High
90,24,40,C,154,51.333333333333336,90,24,66,34.42867022313428,1,0,High,Low,Low
95,20,48,C,163,54.333333333333336,95,20,75,37.89898855290644,1,0,High,Low,Medium
81,15,71,C,167,55.666666666666664,81,15,66,35.5715241918776,1,1,High,Low,High
57,49,64,C,170,56.666666666666664,64,49,15,7.505553499465135,1,1,Medium,Medium,Medium
49,21,28,F,98,32.666666666666664,49,21,28,14.571661996262929,0,0,Medium,Low,Low
71,74,98,A,243,81.0,98,71,27,14.798648586948742,1,1,High,High,High
64,46,42,D,152,50.666666666666664,64,42,22,11.718930554164631,1,0,Medium,Medium,Medium
69,88,55,B,212,70.66666666666667,88,55,33,16.563010998406458,1,1,Medium,High,Medium
46,84,10,D,140,46.666666666666664,84,10,74,37.00450423034111,1,0,Medium,High,Low
94,29,18,D,141,47.0,94,18,76,41.0731055558257,1,0,High,Low,Low
43,69,98,B,210,70.0,98,43,55,27.51363298439521,1,1,Medium,Medium,High
26,83,47,C,156,52.0,83,26,57,28.827070610799147,1,0,Low,High,Medium
72,60,46,C,178,59.333333333333336,72,46,26,13.012814197295423,1,1,High,Medium,Medium
46,67,34,D,147,49.0,67,34,33,16.703293088490067,1,0,Medium,Medium,Low
71,93,26,B,190,63.333333333333336,93,26,67,34.15162270424838,1,1,High,High,Low
85,73,16,C,174,58.0,85,16,69,36.864617182333525,1,1,High,High,Low
54,42,51,D,147,49.0,54,42,12,6.244997998398398,1,0,Medium,Medium,Medium
41,17,66,D,124,41.333333333333336,66,17,49,24.5017006212494,1,0,Medium,Low,Medium
37,79,60,C,176,58.666666666666664,79,37,42,21.031722072463143,1,1,Low,High,Medium
41,84,16,D,141,47.0,84,16,68,34.39476704383968,1,0,Medium,High,Low
61,33,77,C,171,57.0,77,33,44,22.271057451320086,1,1,Medium,Low,High
32,97,19,D,148,49.333333333333336,97,19,78,41.78915329763614,1,0,Low,High,Low
19,53,16,F,88,29.333333333333332,53,16,37,20.55075018906447,0,0,Low,Medium,Low
44,14,89,D,147,49.0,89,14,75,37.749172176353746,1,0,Medium,Low,High
70,73,16,C,159,53.0,73,16,57,32.07802986469088,1,0,Medium,High,Low
32,33,64,D,129,43.0,64,32,32,18.193405398660254,1,0,Low,Low,Medium
48,17,70,D,135,45.0,70,17,53,26.627053911388696,1,0,Medium,Low,Medium
75,32,38,D,145,48.333333333333336,75,32,43,23.28805129961142,1,0,High,Low,Low
45,17,46,D,108,36.0,46,17,29,16.46207763315433,1,0,Medium,Low,Medium
40,20,80,D,140,46.666666666666664,80,20,60,30.550504633038933,1,0,Low,Low,High
78,90,83,A,251,83.66666666666667,90,78,12,6.027713773341708,1,1,High,High,High
96,16,99,B,211,70.33333333333333,99,16,83,47.077949544700154,1,1,High,Low,High
72,22,55,D,149,49.666666666666664,72,22,50,25.423086620891127,1,0,High,Low,Medium
86,68,18,C,172,57.333333333333336,86,18,68,35.23256069793016,1,1,High,Medium,Low
32,40,35,D,107,35.666666666666664,40,32,8,4.041451884327381,1,0,Low,Low,Low
72,81,92,A,245,81.66666666666667,92,72,20,10.016652800877813,1,1,High,High,High
12,33,90,D,135,45.0,90,12,78,40.36087214122113,1,0,Low,Low,High
70,42,48,C,160,53.333333333333336,70,42,28,14.742229591663987,1,0,Medium,Medium,Medium
75,10,98,B,183,61.0,98,10,88,45.639894828976104,1,1,High,Low,High
49,81,72,B,202,67.33333333333333,81,49,32,16.502525059315417,1,1,Medium,High,High
68,18,47,D,133,44.333333333333336,68,18,50,25.106440076867397,1,0,Medium,Low,Medium
91,39,80,B,210,70.0,91,39,52,27.40437921208944,1,1,High,Low,High
25,72,31,D,128,42.666666666666664,72,25,47,25.579940057266228,1,0,Low,High,Low
45,26,85,C,156,52.0,85,26,59,30.116440692751194,1,0,Medium,Low,High
87,23,19,D,129,43.0,87,19,68,38.157568056677825,1,0,High,Low,Low
42,54,80,C,176,58.666666666666664,80,42,38,19.42506971244462,1,1,Medium,Medium,High
21,59,95,C,175,58.333333333333336,95,21,74,37.00450423034111,1,1,Low,Medium,High
28,94,85,B,207,69.0,94,28,66,35.79106033634656,1,1,Low,High,High
75,34,47,C,156,52.0,75,34,41,20.952326839756964,1,0,High,Low,Medium
81,21,52,C,154,51.333333333333336,81,21,60,30.0055550412475,1,0,High,Low,Medium
89,88,10,B,187,62.333333333333336,89,10,79,45.32475409015843,1,1,High,High,Low
58,88,28,C,174,58.0,88,28,60,30.0,1,1,Medium,High,Low
99,72,48,B+,219,73.0,99,48,51,25.514701644346147,1,1,High,High,Medium
79,49,17,D,145,48.333333333333336,79,17,62,31.00537587795596,1,0,High,Medium,Low
62,19,94,C,175,58.333333333333336,94,19,75,37.634204300520736,1,1,Medium,Low,High
60,44,76,C,180,60.0,76,44,32,16.0,1,1,Medium,Medium,High
72,19,16,D,107,35.666666666666664,72,16,56,31.50132272355136,1,0,High,Low,Low
87,19,18,D,124,41.333333333333336,87,18,69,39.551653989856526,1,0,High,Low,Low
72,100,79,A,251,83.66666666666667,100,72,28,14.571661996262929,1,1,High,High,High
62,41,44,D,147,49.0,62,41,21,11.357816691600547,1,0,Medium,Medium,Medium
29,26,37,F,92,30.666666666666668,37,26,11,5.686240703077327,0,0,Low,Low,Low
29,41,21,F,91,30.333333333333332,41,21,20,10.066445913694333,0,0,Low,Medium,Low
100,55,43,B,198,66.0,100,43,57,30.04995840263344,1,1,High,Medium,Medium
75,74,75,B+,224,74.66666666666667,75,74,1,0.5773502691896257,1,1,High,High,High
28,57,65,D,150,50.0,65,28,37,19.467922333931785,1,0,Low,Medium,Medium
74,62,76,B,212,70.66666666666667,76,62,14,7.571877794400366,1,1,High,Medium,High
57,78,79,B+,214,71.33333333333333,79,57,22,12.42309676905615,1,1,Medium,High,High
61,95,99,A,255,85.0,99,61,38,20.8806130178211,1,1,Medium,High,High
28,98,76,B,202,67.33333333333333,98,28,70,35.795716689756794,1,1,Low,High,High
16,14,88,D,118,39.333333333333336,88,14,74,42.15843134336634,1,0,Low,Low,High
44,29,70,D,143,47.666666666666664,70,29,41,20.744477176668813,1,0,Medium,Low,Medium
19,94,69,C,182,60.666666666666664,94,19,75,38.18813079129867,1,1,Low,High,Medium
18,44,99,C,161,53.666666666666664,99,18,81,41.356176483487125,1,0,Low,Medium,High
12,99,77,B,188,62.666666666666664,99,12,87,45.23641600893392,1,1,Low,High,High
71,20,18,D,109,36.333333333333336,71,18,53,30.038863715748857,1,0,High,Low,Low
58,87,76,B+,221,73.66666666666667,87,58,29,14.6401275039985,1,1,Medium,High,High
26,85,57,C,168,56.0,85,26,59,29.512709126747414,1,1,Low,High,Medium
79,49,58,B,186,62.0,79,49,30,15.394804318340652,1,1,High,Medium,Medium
59,12,81,D,152,50.666666666666664,81,12,69,35.24674925909244,1,0,Medium,Low,High
12,30,12,F,54,18.0,30,12,18,10.392304845413264,0,0,Low,Low,Low
34,19,57,D,110,36.666666666666664,57,19,38,19.139836293274122,1,0,Low,Low,Medium
34,23,55,D,112,37.333333333333336,55,23,32,16.258331197676263,1,0,Low,Low,Medium
91,44,67,B,202,67.33333333333333,91,44,47,23.501772982763097,1,1,High,Medium,Medium
30,16,91,D,137,45.666666666666664,91,16,75,39.878983604567125,1,0,Low,Low,High
27,29,99,C,155,51.666666666666664,99,27,72,41.00406483915142,1,0,Low,Low,High
49,83,55,B,187,62.333333333333336,83,49,34,18.147543451754935,1,1,Medium,High,Medium
80,98,12,B,190,63.333333333333336,98,12,86,45.3578365151308,1,1,High,High,Low
21,65,20,D,106,35.333333333333336,65,20,45,25.69695182961071,1,0,Low,Medium,Low
57,54,37,D,148,49.333333333333336,57,37,20,10.785793124908958,1,0,Medium,Medium,Low
19,24,90,D,133,44.333333333333336,90,19,71,39.62743157628732,1,0,Low,Low,High
97,98,87,A+,282,94.0,98,87,11,6.082762530298219,1,1,High,High,High
79,43,46,C,168,56.0,79,43,36,19.974984355438178,1,1,High,Medium,Medium
